
2026-04-16T23:19:27] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=150.0,-80.0 vel=-17.6,-15.6 spd=23.5 task_mv=false idle_brk=false steer_used=true des_vel=-31.0,-69.4 mode=FLEE tgt=200.0,0.0 w_ctr=150.0,-80.0 w_rad=300 stuck_s=0.00 path_try=0
[2026-04-16T23:24:29] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=12.53 path_try=0
[2026-04-16T23:24:29] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=13.10 path_try=0
[2026-04-16T23:24:29] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=13.03 path_try=0
[2026-04-16T23:24:30] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=13.60 path_try=0
[2026-04-16T23:24:30] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=13.53 path_try=0
[2026-04-16T23:24:30] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=14.10 path_try=0
[2026-04-16T23:24:30] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=14.03 path_try=0
[2026-04-16T23:24:31] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=14.62 path_try=0
[2026-04-16T23:24:31] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=14.53 path_try=0
[2026-04-16T23:24:31] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=15.12 path_try=0
[2026-04-16T23:24:31] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=15.03 path_try=0
[2026-04-16T23:24:32] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=15.62 path_try=0
[2026-04-16T23:24:32] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=15.53 path_try=0
[2026-04-16T23:24:32] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=16.12 path_try=0
[2026-04-16T23:24:32] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=16.03 path_try=0
[2026-04-16T23:24:33] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=16.62 path_try=0
[2026-04-16T23:24:33] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=16.53 path_try=0
[2026-04-16T23:24:33] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=17.12 path_try=0
[2026-04-16T23:24:33] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=17.03 path_try=0
[2026-04-16T23:24:34] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=17.62 path_try=0
[2026-04-16T23:24:34] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=17.53 path_try=0
[2026-04-16T23:24:34] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=18.12 path_try=0
[2026-04-16T23:24:34] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=18.03 path_try=0
[2026-04-16T23:24:35] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=18.62 path_try=0
[2026-04-16T23:24:35] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=18.53 path_try=0
[2026-04-16T23:24:35] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=19.12 path_try=0
[2026-04-16T23:24:35] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=19.03 path_try=0
[2026-04-16T23:24:36] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=19.62 path_try=0
[2026-04-16T23:24:36] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=19.53 path_try=0
[2026-04-16T23:24:36] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=20.12 path_try=0
[2026-04-16T23:24:36] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=20.03 path_try=0
[2026-04-16T23:24:37] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=20.62 path_try=0
[2026-04-16T23:24:37] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=20.55 path_try=0
[2026-04-16T23:24:37] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=21.12 path_try=0
[2026-04-16T23:24:37] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=21.05 path_try=0
[2026-04-16T23:24:38] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=21.62 path_try=0
[2026-04-16T23:24:38] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=21.55 path_try=0
[2026-04-16T23:24:38] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=22.12 path_try=0
[2026-04-16T23:24:38] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=22.07 path_try=0
[2026-04-16T23:24:39] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=22.62 path_try=0
[2026-04-16T23:24:39] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=22.57 path_try=0
[2026-04-16T23:24:39] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=23.12 path_try=0
[2026-04-16T23:24:39] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=23.07 path_try=0
[2026-04-16T23:24:40] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=23.62 path_try=0
[2026-04-16T23:24:40] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=23.57 path_try=0
[2026-04-16T23:24:40] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=24.12 path_try=0
[2026-04-16T23:24:40] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=24.07 path_try=0
[2026-04-16T23:24:41] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=24.62 path_try=0
[2026-04-16T23:24:41] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=24.57 path_try=0
[2026-04-16T23:24:41] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=94.1,-175.4 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=94.1,-175.4 w_ctr=150.0,-80.0 w_rad=300 stuck_s=25.12 path_try=0
[2026-04-16T23:24:41] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=92.7,174.9 vel=0.0,0.0 spd=0.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=FLEE tgt=92.7,174.9 w_ctr=150.0,80.0 w_rad=300 stuck_s=25.08 path_try=0
[2026-04-16T23:30:18] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=wander pos=150.0,-80.0 vel=14.6,6.5 spd=16.0 task_mv=false idle_brk=false steer_used=true des_vel=-72.1,24.0 mode=WANDER tgt=0.0,0.0 w_ctr=150.0,-80.0 w_rad=320 stuck_s=0.00 path_try=0
[2026-04-16T23:30:18] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=wander pos=150.0,80.0 vel=3.9,-23.9 spd=24.2 task_mv=false idle_brk=false steer_used=true des_vel=10.2,-75.3 mode=WANDER tgt=0.0,0.0 w_ctr=150.0,80.0 w_rad=320 stuck_s=0.00 path_try=0
[2026-04-16T23:30:19] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=153.0,-51.3 vel=4.0,70.9 spd=71.0 task_mv=false idle_brk=false steer_used=true des_vel=4.3,75.9 mode=WANDER tgt=0.0,0.0 w_ctr=153.0,-51.3 w_rad=320 stuck_s=0.58 path_try=0
[2026-04-16T23:30:19] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=152.9,60.6 vel=5.6,-37.7 spd=38.1 task_mv=false idle_brk=false steer_used=true des_vel=11.2,-75.2 mode=WANDER tgt=0.0,0.0 w_ctr=152.9,60.6 w_rad=320 stuck_s=0.50 path_try=0
[2026-04-16T23:30:19] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=154.9,-18.5 vel=3.2,57.3 spd=57.3 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=154.9,-18.5 w_rad=320 stuck_s=1.08 path_try=0
[2026-04-16T23:30:19] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=155.5,43.1 vel=4.2,-28.0 spd=28.3 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=155.5,43.1 w_rad=320 stuck_s=1.00 path_try=0
[2026-04-16T23:30:20] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=156.2,6.7 vel=-2.2,-30.9 spd=31.0 task_mv=false idle_brk=false steer_used=true des_vel=4.9,75.8 mode=WANDER tgt=0.0,0.0 w_ctr=156.2,6.7 w_rad=320 stuck_s=1.58 path_try=0
[2026-04-16T23:30:20] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=156.7,25.6 vel=-11.1,68.9 spd=69.7 task_mv=false idle_brk=false steer_used=true des_vel=-26.7,-71.1 mode=WANDER tgt=0.0,0.0 w_ctr=156.7,25.6 w_rad=320 stuck_s=1.50 path_try=0
[2026-04-16T23:30:20] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=155.7,-2.4 vel=2.2,39.8 spd=39.8 task_mv=false idle_brk=false steer_used=true des_vel=4.3,75.9 mode=WANDER tgt=0.0,0.0 w_ctr=155.7,-2.4 w_rad=320 stuck_s=2.08 path_try=0
[2026-04-16T23:30:20] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=150.2,51.0 vel=-19.1,0.8 spd=19.1 task_mv=false idle_brk=false steer_used=true des_vel=-32.9,-68.5 mode=WANDER tgt=0.0,0.0 w_ctr=150.2,51.0 w_rad=320 stuck_s=2.00 path_try=0
[2026-04-16T23:30:21] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=157.2,24.0 vel=3.0,53.4 spd=53.5 task_mv=false idle_brk=false steer_used=true des_vel=4.3,75.9 mode=WANDER tgt=0.0,0.0 w_ctr=157.2,24.0 w_rad=320 stuck_s=2.60 path_try=0
[2026-04-16T23:30:21] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=136.0,38.6 vel=-26.8,-26.7 spd=37.8 task_mv=false idle_brk=false steer_used=true des_vel=-54.0,-53.5 mode=WANDER tgt=0.0,0.0 w_ctr=136.0,38.6 w_rad=320 stuck_s=2.52 path_try=0
[2026-04-16T23:30:21] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=158.5,46.1 vel=5.3,31.7 spd=32.2 task_mv=false idle_brk=false steer_used=true des_vel=56.2,-51.2 mode=WANDER tgt=0.0,0.0 w_ctr=158.5,46.1 w_rad=320 stuck_s=3.10 path_try=0
[2026-04-16T23:30:21] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=122.9,25.6 vel=-21.3,-21.2 spd=30.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=122.9,25.6 w_rad=320 stuck_s=3.03 path_try=0
[2026-04-16T23:30:22] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=172.1,47.1 vel=45.8,-19.4 spd=49.8 task_mv=false idle_brk=false steer_used=true des_vel=70.0,-29.6 mode=WANDER tgt=0.0,0.0 w_ctr=172.1,47.1 w_rad=320 stuck_s=3.60 path_try=0
[2026-04-16T23:30:22] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=107.4,10.1 vel=-29.9,-29.8 spd=42.2 task_mv=false idle_brk=false steer_used=true des_vel=-53.7,-53.8 mode=WANDER tgt=0.0,0.0 w_ctr=107.4,10.1 w_rad=320 stuck_s=3.53 path_try=0
[2026-04-16T23:30:22] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=189.1,39.9 vel=23.4,-9.9 spd=25.4 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=189.1,39.9 w_rad=320 stuck_s=4.10 path_try=0
[2026-04-16T23:30:22] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=97.7,-2.6 vel=49.9,-41.5 spd=64.9 task_mv=false idle_brk=false steer_used=true des_vel=-74.4,15.2 mode=WANDER tgt=0.0,0.0 w_ctr=97.7,-2.6 w_rad=320 stuck_s=4.05 path_try=0
[2026-04-16T23:30:23] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=199.7,35.4 vel=15.7,-6.6 spd=17.0 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=199.7,35.4 w_rad=320 stuck_s=4.60 path_try=0
[2026-04-16T23:30:23] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=127.8,-25.4 vel=15.1,-8.6 spd=17.4 task_mv=false idle_brk=false steer_used=true des_vel=-52.6,54.9 mode=WANDER tgt=0.0,0.0 w_ctr=127.8,-25.4 w_rad=320 stuck_s=4.57 path_try=0
[2026-04-16T23:30:23] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=210.0,35.3 vel=42.3,22.9 spd=48.1 task_mv=false idle_brk=false steer_used=true des_vel=65.5,38.5 mode=WANDER tgt=0.0,0.0 w_ctr=210.0,35.3 w_rad=320 stuck_s=5.10 path_try=0
[2026-04-16T23:30:23] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=120.5,-14.8 vel=-23.9,30.9 spd=39.1 task_mv=false idle_brk=false steer_used=true des_vel=-46.5,60.1 mode=WANDER tgt=0.0,0.0 w_ctr=120.5,-14.8 w_rad=320 stuck_s=5.07 path_try=0
[2026-04-16T23:30:24] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=230.3,46.5 vel=37.0,20.2 spd=42.1 task_mv=false idle_brk=false steer_used=true des_vel=66.8,36.3 mode=WANDER tgt=0.0,0.0 w_ctr=230.3,46.5 w_rad=320 stuck_s=5.60 path_try=0
[2026-04-16T23:30:24] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=109.2,-0.2 vel=-33.0,42.9 spd=54.1 task_mv=false idle_brk=false steer_used=true des_vel=-46.5,60.1 mode=WANDER tgt=0.0,0.0 w_ctr=109.2,-0.2 w_rad=320 stuck_s=5.57 path_try=0
[2026-04-16T23:30:24] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=247.5,55.8 vel=34.0,18.6 spd=38.8 task_mv=false idle_brk=false steer_used=true des_vel=66.6,36.6 mode=WANDER tgt=0.0,0.0 w_ctr=247.5,55.8 w_rad=320 stuck_s=6.10 path_try=0
[2026-04-16T23:30:24] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=95.7,17.3 vel=-21.7,28.1 spd=35.5 task_mv=false idle_brk=false steer_used=true des_vel=-46.5,60.1 mode=WANDER tgt=0.0,0.0 w_ctr=95.7,17.3 w_rad=320 stuck_s=6.07 path_try=0
[2026-04-16T23:30:25] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=264.4,65.1 vel=48.9,26.8 spd=55.7 task_mv=false idle_brk=false steer_used=true des_vel=66.6,36.6 mode=WANDER tgt=0.0,0.0 w_ctr=264.4,65.1 w_rad=320 stuck_s=6.62 path_try=0
[2026-04-16T23:30:25] [INFO] [MOVEMENT] NPC_MOVE npc=QS_B type=woman fsm=reproduction pos=87.3,28.2 vel=-10.7,13.8 spd=17.5 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=87.3,28.2 w_rad=320 stuck_s=6.58 path_try=0
[2026-04-16T23:30:25] [INFO] [MOVEMENT] NPC_MOVE npc=QS_A type=woman fsm=reproduction pos=283.6,75.6 vel=25.5,14.0 spd=29.1 task_mv=false idle_brk=false steer_used=true des_vel=0.0,0.0 mode=WANDER tgt=0.0,0.0 w_ctr=283.6,75.6 w_rad=320 stuck_s=7.12 path_try=0
